362,-22.62,64.892,-30.999,-62.842,29.133
383.52,-23.688,17.675,-9.6857,9.9899,32.104
376.27,-56.985,32.347,-50.826,-19.847,10.372
319.04,-29.283,51.493,-32.736,-16.76,14.099
337.53,-86.151,19.852,-16.149,-24.327,17.314
343.53,12.223,3.9143,-14.229,-46.426,10.421
319.94,-42.919,44.47,-18.492,41.836,98.114
332.06,-2.5834,7.1346,-16.34,-45.555,22.733
370.94,-40.33,8.2634,-20.131,-26.674,22.643
404.7,-37.635,28.629,-32.617,-2.6994,6.7743
333.69,-62.535,38.514,-50.88,-22.553,27.058
373.37,2.7406,39.685,-34.136,-53.679,0.3145
279.85,-107.31,78.404,-0.4299,10.452,8.6933
295.52,-95.546,62.08,21.146,-35.187,-2.2279
333.16,-25.279,67.392,-27.734,2.8964,19.532
289.58,-20.48,13.787,-5.1004,-28.157,2.8514
357.96,-60.474,48.442,-14.037,-14.398,28.037
450.06,-33.065,-39.268,-41.861,-10.451,-0.74875
356.34,-81.484,18.113,-29.768,-32.549,-7.9314
381.92,-34.039,-27.795,-33.228,-29.174,16.846
315.75,-45.222,45.599,-35.857,-37.681,18.293
401.62,-74.513,36.29,-31.15,-35.188,21.415
356.36,-33.682,68.139,-27.011,-48.24,22.944
427.85,-40.532,-50.82,-31.334,-50.193,9.0847
309.88,-96.227,24.432,-25.386,-40.43,1.2624
400.52,-24.052,21.143,-23.568,-33.586,8.4807
326.97,-20.866,74.543,-25.352,-3.6058,28.361
375.38,-44.307,-13.102,-11.693,-1.7712,10.983
312.57,-103.35,56.925,-38.984,-82.575,47.884
401.22,-87.755,-25.709,-43.072,-60.924,37.147
328.61,-68.094,-4.6849,-26.565,-50.037,16.863
367.73,3.2449,20.115,-23.969,-26.412,13.175
327.29,-2.667,35.276,-32.369,-42.057,21.231
278.27,57.258,19.382,-17.931,-21.236,12.49
339.3,-14.357,46.673,8.4556,-35.917,14.593
343.45,-127.39,-34.86,-53.626,-98.268,37.566
388.56,-51.986,-24.543,-37.153,-2.9146,26.316
400.6,-55.545,29.938,-44.575,-16.187,46.185
360.82,-35.051,56.244,-33.985,-51.314,4.5438
339.28,-46.85,-12.891,-24.334,-75.868,-18.512
330.98,-73.58,61.491,-21.893,-22.096,25.408
346.16,-68.878,40.509,0.6067,5.5095,11.491
368.62,-56.542,56.3,-34.083,-21.713,44.784
361.71,-24.762,77.396,-45.588,-27.999,42.737
372.64,-98.183,5.372,-45.735,-14.973,12.17
396.7,-141.7,-17.968,-54.179,-33.014,3.916
330.74,-68.808,48.83,-32.497,-42.624,39.511
399.05,-9.0098,-4.4782,-36.943,-54.331,-6.0122
277.52,-69.981,41.966,-9.0603,-7.0341,12.219
334.58,-83.416,-0.62528,-44.846,-19.645,30.737
367.53,-7.2188,13.924,-29.72,-49.02,16.496
374.67,-110.43,51.096,-12.696,-1.2994,57.44
347.83,-37.28,23.155,-21.6,-23.683,23.138
375.27,-92.717,12.569,-20.453,-43.704,23.198
345.15,-149.86,-33.271,-23.848,-35.364,-3.622
279.9,-111.03,16.547,10.968,2.8534,7.2161
387.31,-34.11,36.367,-36.26,-17.309,32.337
333.26,-53.002,57.356,-19.789,9.3844,11.858
263.9,-84.715,33.196,-0.25559,-24.246,7.5565
337.88,15.098,17.269,3.3819,-28.377,12.23
350.91,-28.657,37.382,-32.98,-36.042,28.741
293.99,-61.4,25.631,-9.8813,-22.666,-0.88829
320.81,-72.308,15.225,13.982,-10.63,19.028
347.68,14.515,-2.8355,-49.808,-51.888,-1.6632
332.79,-63.151,74.394,-21.63,1.3272,48.772
346.4,-50.747,14.529,-22.187,-32.395,40.488
360.75,-7.63,-57.977,-57.344,-84.783,-9.1319
384.47,-13.077,77.434,-32.832,-15.309,43.178
327.15,-83.091,53.648,-29.898,-27.191,43.072
345.45,-84.552,29.049,-9.7879,-38.835,19.895
314.77,-33.945,59.764,-27.042,-31.279,6.8571
353.95,-38.317,7.3329,-21.7,-38.557,18.519
371.18,-30.167,24.144,-50.599,-26.635,31.127
285.36,-134.96,-31.602,-27.382,-39.298,8.1851
297.88,-21.171,61.124,-36.584,-46.226,18.033
286.31,-45.006,46.823,-39.344,-46.685,24.345
309.54,-86.438,11.235,-19.654,-15.651,15.399
376.16,-58.157,-13.718,-13.198,-40.793,-4.2442
308.29,-11.455,-7.5308,-39.285,-48.623,17.015
334.31,-36.22,13.865,-38.175,-76.971,7.3674
345.79,-3.7738,19.456,7.3074,-6.6806,41.453
354.99,-42.575,2.4742,-42.727,-55.708,27.401
333.56,-47.949,57.349,-23.665,-31.216,33.797
396.27,-95.56,11.324,-24.288,-26.864,20.142
323.81,-6.9213,42.996,-34.858,-50.666,0.11625
292.34,-97.119,3.6532,8.1076,-15.493,-9.419
364.16,-72.47,35.554,-47.983,-60.102,23.264
