-0.0090873,0.0033045,-0.0087908,-0.030007,-0.00066424,-0.021343
-8.6493e-05,-0.0017884,-0.0028791,-0.00055173,0.0014925,-0.0030274
0.015413,0.020888,0.019929,-0.039508,-0.0142,-0.0068339
-0.010819,0.0033142,-0.0088359,-0.028786,0.001257,-0.02068
-3.3662e-05,-0.0018943,-0.0031124,-0.00072102,0.0016638,-0.0033798
0.015559,0.01886,0.016777,-0.04315,-0.015095,-0.011015
-0.012493,0.0035309,-0.0086832,-0.026922,0.0030742,-0.01932
1.6929e-05,-0.0019952,-0.0033356,-0.0008781,0.0018265,-0.0037196
0.015297,0.016666,0.014014,-0.046738,-0.014814,-0.016112
-0.014063,0.0039604,-0.0083598,-0.024472,0.0046797,-0.017276
6.4376e-05,-0.0020908,-0.0035483,-0.0010207,0.0019797,-0.0040466
0.014679,0.01441,0.011548,-0.050164,-0.01368,-0.021409
-0.015493,0.0045775,-0.0078706,-0.021478,0.0060256,-0.014665
0.00010831,-0.0021814,-0.0037518,-0.0011482,0.0021248,-0.0043627
0.013767,0.012187,0.0092789,-0.053374,-0.012026,-0.026278
-0.016763,0.0053356,-0.0071959,-0.017945,0.0071111,-0.01168
0.00014875,-0.002268,-0.0039486,-0.0012615,0.0022651,-0.0046716
0.012625,0.010066,0.0071135,-0.056357,-0.010166,-0.030195
-0.01786,0.0061875,-0.0062915,-0.013841,0.0079798,-0.0085857
0.00018602,-0.0023524,-0.0041423,-0.0013624,0.0024057,-0.0049783
0.011314,0.008084,0.0049794,-0.059144,-0.008381,-0.03277
-0.018759,0.0071113,-0.0050844,-0.0090963,0.0087455,-0.0057526
0.00022076,-0.0024372,-0.0043381,-0.0014535,0.0025529,-0.0052897
0.0098749,0.0062465,0.0028362,-0.061829,-0.0069282,-0.033755
-0.0093674,0.0043632,-0.0079901,-0.025184,-0.0014019,-0.017515
0.0033312,0.0030701,0.0011974,-0.0089883,-0.0013028,-0.0041035
0.015285,0.020999,0.017974,-0.036733,-0.014091,-0.0040274
-0.011128,0.0043677,-0.0079569,-0.023905,0.00048841,-0.016766
0.0034106,0.0025347,0.00032268,-0.0099977,-0.0013509,-0.00551
0.015392,0.019251,0.0152,-0.040254,-0.015036,-0.0084571
-0.012822,0.0045799,-0.00775,-0.02208,0.0022259,-0.015382
0.0033879,0.0019236,-0.00046728,-0.010888,-0.0010697,-0.0070053
0.015061,0.017149,0.012752,-0.043317,-0.014507,-0.01332
-0.014391,0.0050332,-0.007385,-0.019796,0.0036973,-0.01341
0.0032731,0.0012699,-0.0011907,-0.011672,-0.00057823,-0.0084652
0.014342,0.014836,0.010544,-0.04598,-0.01302,-0.01808
-0.015793,0.0057172,-0.0068577,-0.017095,0.0048839,-0.010969
0.00308,0.0006045,-0.0018695,-0.012371,7.0376e-06,-0.0097847
0.013297,0.012451,0.0084875,-0.048349,-0.011089,-0.022283
-0.017002,0.0065952,-0.0061453,-0.013955,0.0058505,-0.0082284
0.0028245,-4.9266e-05,-0.0025246,-0.013016,0.00057976,-0.01088
0.011995,0.010098,0.0065035,-0.050547,-0.0091952,-0.025567
-0.017995,0.0076292,-0.0052131,-0.010292,0.0067447,-0.0054103
0.0025211,-0.00067744,-0.0031718,-0.013635,0.0010477,-0.011689
0.010498,0.0078496,0.0045465,-0.052709,-0.0077596,-0.027665
-0.018733,0.0088078,-0.004011,-0.0059639,0.0078178,-0.0028172
0.0021804,-0.0012744,-0.0038219,-0.014269,0.0013352,-0.012179
0.0088502,0.0057452,0.0026045,-0.055004,-0.0071387,-0.028422
-0.0096016,0.0054916,-0.0071349,-0.020415,-0.0021285,-0.013665
0.0064759,0.0074038,0.0041964,-0.015387,-0.004173,-0.0038687
0.013935,0.018805,0.014815,-0.030637,-0.013629,-0.0010608
-0.011356,0.0055748,-0.007009,-0.019188,-0.00024383,-0.012887
0.0065389,0.0065367,0.0028917,-0.017098,-0.0044914,-0.0062529
0.013947,0.017359,0.012625,-0.033678,-0.014627,-0.0050968
-0.013032,0.0058381,-0.0067608,-0.017532,0.0014909,-0.011547
0.0063954,0.0055066,0.0017603,-0.018441,-0.0041204,-0.0087033
0.013535,0.015567,0.010775,-0.035986,-0.014184,-0.0092834
-0.014569,0.0063254,-0.0063991,-0.015553,0.0029679,-0.0097018
0.0060731,0.0043736,0.00074032,-0.019487,-0.0033275,-0.011028
0.012759,0.01355,0.0091324,-0.037714,-0.012854,-0.013229
-0.015926,0.0070395,-0.0059006,-0.013302,0.0041908,-0.0074688
0.0056067,0.0031967,-0.00023107,-0.020328,-0.0023797,-0.013063
0.011692,0.011429,0.0075702,-0.039055,-0.011191,-0.016608
-0.017079,0.0079612,-0.0052187,-0.010757,0.0052732,-0.005006
0.0050334,0.0020219,-0.0012063,-0.021056,-0.0015254,-0.014682
0.010413,0.0093032,0.0059812,-0.040199,-0.0097136,-0.019163
-0.018016,0.0090693,-0.0042938,-0.0078328,0.0064345,-0.0025087
0.0043874,0.00088163,-0.0022231,-0.021755,-0.00097931,-0.015788
0.0089903,0.0072405,0.0042994,-0.041326,-0.0088728,-0.020711
-0.01871,0.010358,-0.0030478,-0.0043801,0.0080082,-0.00023614
0.0036935,-0.00020075,-0.0032985,-0.022516,-0.00091364,-0.016329
0.0074764,0.005296,0.0025041,-0.042623,-0.0090331,-0.021151
-0.0098134,0.0066462,-0.0062452,-0.015671,-0.0028543,-0.0097782
0.0089951,0.010493,0.0059308,-0.018867,-0.0071095,-0.0024643
0.011692,0.015125,0.011182,-0.022848,-0.012679,0.0014075
-0.011541,0.0068587,-0.0060229,-0.014555,-0.00095431,-0.0089984
0.0089848,0.0094065,0.0044644,-0.020997,-0.0077657,-0.0054786
0.011604,0.014032,0.0096697,-0.025144,-0.013696,-0.0017547
-0.013177,0.0072064,-0.0057439,-0.013136,0.00083697,-0.0077367
0.0086756,0.0081319,0.0032958,-0.02243,-0.0074869,-0.0085321
0.011145,0.012699,0.0085213,-0.026586,-0.01354,-0.0049664
-0.014666,0.007731,-0.0054125,-0.011537,0.0024233,-0.0060438
0.0081232,0.0067297,0.0022843,-0.023311,-0.0066517,-0.011389
0.010384,0.011201,0.0075572,-0.027361,-0.012684,-0.0079424
-0.015971,0.008447,-0.004987,-0.0098265,0.0038241,-0.0040288
0.0073911,0.0052629,0.0012924,-0.023808,-0.0056393,-0.013844
0.0094037,0.0096128,0.006604,-0.027678,-0.011603,-0.010435
-0.017078,0.0093547,-0.0043873,-0.0080092,0.0051774,-0.0018458
0.0065446,0.003782,0.00020284,-0.02408,-0.0048086,-0.015734
0.0082858,0.0079972,0.0055148,-0.027743,-0.010746,-0.012249
-0.017991,0.010451,-0.0035052,-0.0060258,0.0067338,0.00031287
0.005643,0.0023272,-0.0010699,-0.024276,-0.0044672,-0.01693
